,dateTime,WattageS,rotaryVelocityS_Commanded
291,2020-03-10 19:49:50.673,1074.7497144620866,4584.0
292,2020-03-10 19:49:50.874,1272.5036619231105,4584.0
293,2020-03-10 19:49:51.075,1175.0596878118813,4584.0
294,2020-03-10 19:49:51.275,1246.7096687760204,4584.0
295,2020-03-10 19:49:51.476,1275.369661161676,4584.0
296,2020-03-10 19:49:51.676,1266.7716634459794,4584.0
297,2020-03-10 19:49:51.877,1140.6676969490945,4584.0
298,2020-03-10 19:49:52.078,1246.7096687760204,4584.0
299,2020-03-10 19:49:52.278,1261.0396649688482,4584.0
300,2020-03-10 19:49:52.479,1037.4917243607342,4584.0
301,2020-03-10 19:49:52.680,1149.2656946647912,4584.0
302,2020-03-10 19:49:52.881,1172.1936885733157,4584.0
303,2020-03-10 19:49:53.081,1212.3176779132336,4584.0
304,2020-03-10 19:49:53.282,1255.307666491717,4584.0
305,2020-03-10 19:49:53.482,1249.575668014586,4584.0
306,2020-03-10 19:49:53.683,1134.9356984719634,4584.0
307,2020-03-10 19:49:53.884,1235.2456718217582,4584.0
308,2020-03-10 19:49:54.084,1252.4416672531515,4584.0
309,2020-03-10 19:49:54.284,1040.3577235992998,4584.0
310,2020-03-10 19:49:54.485,1083.3477121777833,4584.0
311,2020-03-10 19:49:54.686,1169.3276893347502,4584.0
312,2020-03-10 19:49:54.886,1212.3176779132336,4584.0
313,2020-03-10 19:49:55.086,1140.6676969490945,4584.0
314,2020-03-10 19:49:55.287,1255.307666491717,4584.0
315,2020-03-10 19:49:55.487,1114.8737038020045,4584.0
316,2020-03-10 19:49:55.688,1209.451678674668,4584.0
317,2020-03-10 19:49:55.889,1324.0916482172906,4584.0
318,2020-03-10 19:49:56.090,1080.4817129392177,4584.0
319,2020-03-10 19:49:56.289,1063.2857175078243,4584.0
320,2020-03-10 19:49:56.490,1180.7916862890124,4584.0
321,2020-03-10 19:49:56.691,1146.3996954262257,4584.0
322,2020-03-10 19:49:56.892,1103.4097068477422,4584.0
323,2020-03-10 19:49:57.092,1240.9776702988893,4584.0
324,2020-03-10 19:49:57.292,1266.7716634459794,4584.0
325,2020-03-10 19:49:57.493,1175.0596878118813,4584.0
326,2020-03-10 19:49:57.694,1295.431655831635,4584.0
327,2020-03-10 19:49:57.894,1117.73970304057,4584.0
328,2020-03-10 19:49:58.095,1063.2857175078243,4584.0
329,2020-03-10 19:49:58.295,1152.1316939033568,4584.0
330,2020-03-10 19:49:58.496,1186.5236847661436,4584.0
331,2020-03-10 19:49:58.696,1106.2757060863078,4584.0
332,2020-03-10 19:49:58.896,1200.8536809589714,4584.0
333,2020-03-10 19:49:59.097,1292.5656565930694,4584.0
334,2020-03-10 19:49:59.297,1200.8536809589714,4584.0
335,2020-03-10 19:49:59.498,1283.9676588773727,4584.0
336,2020-03-10 19:49:59.698,1246.7096687760204,4584.0
337,2020-03-10 19:49:59.899,1203.719680197537,4584.0
338,2020-03-10 19:50:06.118,1149.2656946647912,4584.0
339,2020-03-10 19:50:06.318,1097.677708370611,4584.0
340,2020-03-10 19:50:06.519,1255.307666491717,4584.0
